Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,mean_Clusters
survive,3,5,2,4,2,3,4,2,2,6,5,2,6,2,4,2,3,3,2,2,2,2,3,4,5,0,2.55,1.5,0,27,1,1537,Verb,3.2
suspect,4,5,3,2,2,3,2,2,3,2,2,5,4,2,6,3,5,5,2,2,4,2,2,3,2,0,2.59,1.58,0,28,1,2254,Noun,3.08
suspend,3,4,5,2,5,4,5,3,2,2,4,5,2,4,4,4,4,3,2,4,4,3,4,3,2,0,2.74,1.43,0,27,1,141,Verb,3.48
sustain,8,4,8,5,8,7,6,6,4,5,3,2,5,8,5,6,3,6,6,7,6,6,5,9,3,0,2.17,1.32,0,27,1,136,Verb,5.64
system,2,5,3,5,4,3,7,6,2,6,4,3,3,3,3,5,2,3,3,4,5,3,2,5,6,0,2.94,1.31,0,28,1,4667,Noun,3.88
table,8,2,6,2,2,10,2,5,2,4,2,4,2,2,2,7,3,2,5,3,5,2,4,2,2,0,4.9,0.41,0,29,1,5387,Noun,3.6
tackle,3,6,2,2,8,2,3,7,7,3,2,2,2,2,3,4,2,2,2,2,3,4,8,4,3,0,4.28,1.22,0,28,1,219,Verb,3.52
take,7,5,4,3,5,5,5,4,3,5,4,2,5,4,4,5,7,4,8,6,5,6,5,3,3,0,3.06,1.44,0,28,1,96443,Verb,4.68
talk,3,3,4,3,3,2,6,2,4,5,4,3,5,2,4,2,3,2,4,2,4,3,2,3,3,0,4.07,1.25,0,28,1,43605,Verb,3.24
target,2,2,2,3,2,3,4,4,2,8,3,2,3,2,2,2,6,6,6,5,3,2,3,2,2,0,4.11,1.13,0,29,1,1936,Noun,3.24
teaching,10,3,10,5,3,2,9,7,5,3,6,2,7,7,5,8,7,10,2,6,2,3,7,9,8,0,2.82,1.36,0,28,1,1010,Verb,5.84
telephone,2,2,3,2,2,2,3,4,5,3,2,3,3,3,2,9,2,2,2,4,3,8,4,3,3,0,4.96,0.19,0,29,1,1651,Noun,3.24
television,2,2,2,2,2,6,10,4,2,10,2,2,2,2,9,2,4,3,4,5,2,2,2,2,3,0,4.83,0.76,0,29,1,1729,Noun,3.52
tend,4,2,4,2,5,2,4,7,2,2,3,2,3,2,2,2,2,2,4,3,7,2,4,3,3,0,2,1.09,0,27,1,626,Verb,3.12
tension,5,4,3,3,3,3,4,6,2,8,3,5,2,4,2,2,2,5,3,2,6,2,3,3,3,0,2.6,1.3,1,28,0.967741935,436,Noun,3.52
term,3,4,3,5,4,6,3,6,5,5,2,3,3,3,3,7,8,6,3,5,5,3,8,2,7,0,2.82,1.42,0,28,1,890,Noun,4.48
territory,3,3,4,2,2,7,2,3,5,2,2,3,3,2,5,2,3,2,2,3,4,2,2,2,3,0,3.41,1.5,0,29,1,748,Noun,2.92
test,2,2,4,10,9,6,7,10,5,4,4,2,6,2,6,4,8,2,2,2,4,5,5,2,3,0,3.93,1.47,0,29,1,4288,Noun,4.64
testimony,5,2,6,8,3,5,4,3,8,6,2,5,8,3,6,4,8,5,2,2,2,3,4,2,8,0,3.21,1.42,0,28,1,752,Noun,4.56
testing,2,2,6,2,7,10,2,10,9,3,3,3,8,5,2,2,5,8,2,4,2,5,10,2,3,0,3.43,1.43,1,28,0.965517241,771,Verb,4.68
then,2,4,6,5,3,2,3,2,3,6,4,6,6,4,2,4,5,2,2,2,3,2,6,3,3,0,1.44,0.8,2,29,0.931034483,75966,Adverb,3.6
theory,7,4,4,3,2,3,2,3,7,2,4,3,5,5,3,4,5,5,3,2,3,2,5,2,3,0,1.47,0.87,6,28,0.999009247,1459,Noun,3.64
there,3,5,4,4,3,6,5,3,5,4,2,5,3,4,3,3,7,2,5,3,4,7,4,5,3,0,2.2,1.3,0,29,1,221754,Ex,4.08
thing,2,5,4,6,4,2,2,4,2,5,5,7,3,2,6,2,6,2,2,7,7,2,2,5,2,0,3.17,1.42,0,28,1,55522,Noun,3.84
think,5,2,2,7,2,4,4,2,4,5,4,2,5,3,2,3,2,2,2,2,2,5,2,2,2,0,2.41,1.39,0,27,1,137261,Verb,3.08
third,5,3,3,3,5,2,4,4,2,4,2,2,3,5,4,2,2,3,2,2,2,4,6,3,6,0,3.44,1.53,0,28,1,3801,Number,3.32
threat,6,2,4,2,2,8,4,10,2,4,2,2,3,5,2,2,2,2,4,3,7,4,3,3,2,0,2.52,1.12,0,28,1,1059,Noun,3.6
threaten,7,7,2,2,7,2,3,4,3,2,6,2,6,3,2,2,7,4,3,2,2,2,4,2,2,0,2.63,1.5,0,27,1,435,Verb,3.52
time,2,6,4,4,3,5,6,3,4,3,5,3,2,4,2,5,2,3,4,3,2,3,5,3,2,0,3.07,1.46,0,28,1,99890,Noun,3.52
timely,9,3,5,9,8,4,2,2,4,2,2,4,2,2,2,5,9,2,7,2,2,2,2,2,7,0,2.28,1.19,0,30,1,55,Adjective,4
times,10,7,9,8,5,2,2,6,3,3,2,3,2,2,4,3,6,8,2,4,3,4,2,4,7,0,2.07,1.16,0,28,1,11221,Noun,4.44
title,10,4,2,5,3,2,6,6,7,3,3,2,2,3,3,9,2,2,8,3,2,2,6,3,2,0,3.32,1.28,0,28,1,947,Noun,4
together,4,7,3,4,5,4,5,6,2,2,3,4,3,4,2,2,4,8,2,2,2,3,2,4,6,0,2.74,1.43,0,30,1,19553,Adverb,3.72
top,3,7,5,2,3,3,2,2,2,2,2,3,3,2,2,3,3,6,2,2,3,2,2,2,4,0,3.93,1.54,0,29,1,6805,Noun,2.88
torture,2,2,2,3,6,6,6,10,2,3,10,2,2,4,8,4,6,4,5,9,5,2,5,4,5,0,3.59,1.28,0,29,1,812,Noun,4.68
total,6,7,7,3,3,3,5,2,2,7,2,3,5,3,4,4,6,2,3,5,3,2,2,3,2,0,2.8,1.47,0,30,1,1920,Adjective,3.76
town,6,3,6,7,2,3,4,7,4,4,5,6,5,9,7,8,4,5,4,3,2,5,3,4,3,0,4.64,0.78,0,29,1,12644,Noun,4.76
track,3,5,2,3,2,2,10,6,5,4,2,2,5,3,2,3,2,3,2,2,7,3,2,3,2,0,4.31,1.2,0,29,1,2843,Noun,3.4
trade,4,5,5,6,4,5,9,9,5,7,7,6,7,2,4,9,6,8,5,5,2,5,5,4,4,0,3.08,1.38,0,28,1,1795,Noun,5.52
traditional,3,3,2,7,3,6,6,4,8,2,2,6,6,6,5,2,3,2,2,10,9,2,3,2,2,0,1.76,1.01,0,30,1,415,Adjective,4.24
train,9,2,2,2,3,7,8,2,6,2,4,4,7,5,8,3,2,3,2,2,2,10,3,2,5,0,4.79,0.56,0,29,1,4848,Noun,4.2
transfer,2,7,3,9,5,3,5,5,4,4,3,2,9,4,4,5,2,9,9,2,2,7,2,5,2,0,3.04,1.34,0,28,1,1048,Noun,4.56
transition,8,7,5,7,5,3,4,8,5,9,4,10,4,4,10,5,3,4,2,4,7,4,4,5,9,0,2.19,1.3,0,28,1,159,Noun,5.6
translate,3,2,2,4,4,2,2,2,4,4,2,2,5,4,2,2,4,3,2,3,2,2,3,2,3,0,2.69,1.63,0,27,1,246,Verb,2.8
translation,2,2,2,10,2,2,5,3,4,2,6,6,2,3,4,2,7,2,7,6,3,9,2,8,2,0,2.96,1.43,1,28,0.962962963,239,Noun,4.12
transport,4,2,6,3,2,4,3,2,4,2,3,2,6,2,2,3,4,7,7,5,2,2,5,3,3,0,3.5,1.23,0,29,1,571,Noun,3.52
travel,2,2,2,2,2,4,5,4,2,5,2,10,6,2,3,2,2,2,4,2,5,4,2,2,3,0,3.67,1.01,0,28,1,1702,Verb,3.24
treat,2,2,3,5,3,3,2,5,3,10,2,4,2,9,3,2,4,4,2,5,4,4,2,3,2,0,3.79,1.2,0,28,1,2646,Verb,3.6
trust,2,7,8,2,5,2,2,6,4,8,6,4,2,2,9,7,3,3,4,5,4,2,2,2,4,0,2.04,1.29,0,27,1,9087,Verb,4.2
try,5,2,9,2,2,2,6,2,2,5,10,4,4,3,7,2,2,5,2,7,7,4,2,2,9,0,2.22,1.4,0,27,1,24314,Verb,4.28
turn,2,3,2,3,3,6,3,3,3,2,2,2,5,2,2,2,2,4,2,2,3,3,2,2,2,0,3.44,1.42,0,28,1,15630,Verb,2.68
twenty,3,2,2,3,2,4,8,5,2,5,3,2,2,5,6,3,2,2,7,2,3,2,2,2,2,0,3.67,1.56,0,28,1,1378,Number,3.24
type,5,8,9,6,8,3,4,3,8,2,2,3,2,9,9,7,7,4,5,4,2,8,2,2,4,0,3.3,1.61,0,28,1,3093,Noun,5.04
understanding,8,3,4,2,6,6,5,2,4,2,2,3,3,2,3,3,2,3,8,6,2,2,6,4,5,0,1.92,1.32,0,28,1,1117,Noun,3.84
uniform,6,2,2,2,2,2,6,3,7,2,2,6,2,2,2,2,3,2,2,2,2,2,2,2,6,0,4.67,0.68,2,29,0.931034483,1266,Noun,2.92
unit,7,2,3,8,2,8,3,2,3,4,4,3,6,2,2,3,4,2,3,2,3,2,2,3,2,0,3.77,1.31,0,29,1,1845,Noun,3.4
unity,8,2,2,2,10,2,2,4,2,2,2,10,9,2,5,2,2,10,8,3,2,6,8,2,2,0,2.23,1.38,0,28,1,138,Noun,4.36
up,3,5,6,4,2,4,8,2,6,6,5,4,5,2,6,3,5,7,5,3,5,7,8,8,2,0,3.83,1.44,0,30,1,187170,Adverb,4.84
update,4,6,2,2,2,10,3,2,2,4,8,2,2,9,7,7,5,4,3,3,8,2,3,7,3,0,2.79,1.32,0,28,1,252,Noun,4.4
upper,4,3,5,2,3,4,5,2,3,4,3,4,4,3,4,3,4,5,3,3,4,4,4,3,4,0,3.37,1.61,0,31,1,616,Adjective,3.6
urban,4,2,2,4,10,6,2,6,4,10,10,2,3,2,4,2,2,3,10,3,6,7,6,2,2,0,3.43,1.29,1,31,0.965517241,237,Adjective,4.56
urge,9,3,2,2,2,2,2,5,2,2,2,2,2,7,8,2,4,3,4,3,2,3,3,3,4,0,1.93,0.92,0,28,1,339,Noun,3.32
use,6,2,2,4,7,5,5,5,3,5,4,6,6,5,2,4,2,5,5,7,4,7,10,2,5,0,2.78,1.37,0,28,1,17536,Verb,4.72
utmost,2,2,2,8,2,2,2,2,6,2,2,4,2,4,3,3,2,2,3,4,4,2,2,7,4,0,1.64,1.03,0,30,1,118,Adjective,3.12
value,2,7,6,2,2,5,10,3,7,2,3,2,2,2,2,3,5,2,7,3,3,2,3,2,2,0,1.62,0.88,0,28,1,1097,Noun,3.56
variety,2,2,2,3,2,2,4,3,7,2,3,4,7,2,5,2,6,2,2,2,5,2,2,2,2,0,2.13,1.43,0,28,1,294,Noun,3.08
venture,3,3,2,3,5,5,2,2,5,6,2,3,3,2,2,3,3,4,4,4,4,4,2,2,3,0,2.6,1.48,0,28,1,241,Noun,3.24
version,2,6,2,4,7,2,2,2,3,2,2,7,2,4,6,2,2,8,3,4,2,4,3,2,2,0,1.7,0.79,0,28,1,828,Noun,3.4
view,4,5,5,6,7,3,4,5,3,3,2,4,6,5,4,2,7,3,4,2,4,4,3,6,3,0,3.21,1.37,0,28,1,1965,Noun,4.16
village,3,3,4,6,2,10,3,5,3,3,9,6,2,9,2,5,2,10,4,10,2,9,2,2,2,0,4.89,0.31,0,29,1,1712,Noun,4.72
violate,3,4,5,5,2,5,2,5,5,2,6,2,3,4,2,3,3,2,2,2,2,2,5,2,3,0,1.88,1.11,0,27,1,122,Verb,3.24
violence,2,4,7,7,4,3,7,7,7,5,4,2,2,5,2,3,2,2,7,6,3,5,4,3,3,0,3.07,1.27,0,28,1,1173,Noun,4.24
violent,3,3,2,2,4,5,4,4,2,9,4,2,6,2,5,4,2,3,3,3,6,4,4,3,2,0,3.1,1.37,0,30,1,850,Adjective,3.64
vision,2,4,2,3,2,2,5,3,2,2,2,3,3,2,2,2,2,2,3,3,2,2,3,2,2,0,3.39,1.34,0,29,1,1218,Noun,2.48
visit,3,2,3,2,5,5,8,3,3,5,3,5,3,4,2,4,7,5,4,2,3,3,3,4,6,0,3.92,1.06,1,28,0.962962963,2993,Verb,3.88
voice,2,8,4,2,2,7,7,6,3,2,2,2,3,2,2,4,2,3,3,2,8,2,3,3,6,0,4.13,1.01,0,29,1,4394,Noun,3.6
volume,3,2,2,10,5,4,2,3,3,9,2,4,5,2,6,8,2,2,2,10,8,4,9,3,3,0,3.07,1.56,1,28,0.965517241,354,Noun,4.52
vote,7,5,4,3,6,4,2,2,2,2,2,4,2,6,5,6,4,9,8,2,3,4,2,3,2,0,3.85,1.43,1,28,0.964285714,1751,Verb,3.96
wall,5,2,2,2,2,4,3,7,3,2,9,3,2,6,2,2,2,2,3,5,2,2,3,2,2,0,4.86,0.45,0,29,1,3605,Noun,3.16
want,10,3,2,3,3,8,4,2,6,3,3,2,5,3,8,2,2,4,4,2,2,3,3,5,2,0,1.93,1.33,0,27,1,140718,Verb,3.76
war,2,4,8,4,4,3,4,6,4,4,2,5,8,2,3,7,6,5,6,4,3,3,3,4,2,0,3.63,1.18,0,29,1,8912,Noun,4.24
warm,2,2,3,3,3,2,3,4,2,2,2,3,4,5,4,2,2,3,4,4,3,2,2,3,5,0,3.56,1.42,0,31,1,2659,Adjective,2.96
warning,3,9,2,7,4,2,3,4,2,4,2,3,2,2,2,5,4,2,2,6,3,2,3,2,2,0,3.21,1.37,0,28,1,1630,Noun,3.28
waste,6,5,8,2,2,2,3,8,5,2,8,2,10,2,2,7,8,2,3,10,2,3,10,6,2,0,3.24,1.46,0,28,1,2716,Verb,4.8
water,4,5,6,6,4,2,8,4,2,4,2,3,6,3,4,2,2,9,5,6,2,4,4,2,4,0,5,0,0,29,1,11478,Noun,4.12
way,2,4,8,2,4,5,3,2,2,5,2,3,3,4,3,3,2,6,2,2,3,3,4,2,2,0,2.34,1.37,0,28,1,72661,Noun,3.24
weapon,2,5,2,2,6,2,3,2,9,6,6,2,2,4,2,9,5,3,3,2,6,5,6,3,2,0,4.76,0.44,0,29,1,2379,Noun,3.96
week,9,4,7,2,3,2,2,4,5,2,2,3,7,5,2,5,7,6,3,2,2,5,3,2,4,0,3.48,1.4,0,29,1,12164,Noun,3.92
weight,2,3,2,2,5,3,7,2,10,2,2,5,2,2,3,2,3,3,3,4,2,2,8,2,2,0,3.94,1.21,0,29,1,1850,Noun,3.32
well,6,6,5,4,5,4,4,3,8,3,2,5,6,4,3,3,3,3,2,4,3,3,2,3,2,0,3.33,1.58,0,30,1,152523,Adverb,3.84
west,2,6,2,3,4,2,7,2,5,3,2,2,2,5,7,2,7,2,6,8,3,2,5,4,2,0,3.44,1.76,0,29,1,3088,Noun,3.8
whole,2,4,4,3,2,4,10,6,7,3,8,3,3,5,9,5,7,3,3,7,8,5,6,3,2,0,3.25,1.62,0,30,1,19660,Adjective,4.88
wide,2,5,3,3,6,3,7,4,6,2,2,8,2,3,3,6,7,3,8,2,2,4,2,2,2,0,3.06,1.29,0,30,1,1214,Adjective,3.88
widely,4,4,2,2,2,2,6,4,2,3,3,2,3,2,5,9,4,2,5,2,2,2,2,5,6,0,2.21,1.26,0,30,1,76,Adverb,3.4
wild,7,6,2,7,8,9,5,2,7,8,3,6,8,9,10,7,8,2,7,7,3,2,10,2,2,0,2.41,1.19,0,30,1,2923,Adjective,5.88
willing,2,2,2,2,3,4,4,7,8,6,3,2,2,10,2,2,7,6,6,2,5,2,8,6,10,0,2.07,1.12,0,30,1,2512,Adjective,4.52
wish,6,2,4,3,4,2,2,5,8,5,2,5,7,4,2,2,2,5,2,4,7,2,3,3,2,0,1.77,1.25,0,27,1,11991,Verb,3.72
withdraw,10,3,2,4,2,10,9,2,2,4,6,2,5,3,5,3,6,9,6,2,3,2,9,4,5,0,3.04,1.43,0,28,1,337,Verb,4.72
withdrawal,8,7,2,2,2,8,5,8,7,5,2,2,2,8,3,2,8,5,8,2,3,3,2,5,2,0,2.33,1.04,0,28,1,146,Noun,4.44
witness,2,3,10,4,2,6,7,3,2,6,8,2,10,9,3,5,3,5,8,4,4,2,3,8,2,0,4.07,1.03,0,29,1,2621,Noun,4.84
word,9,2,3,5,4,3,6,5,2,5,2,3,2,3,4,3,8,2,6,8,2,5,5,5,5,0,3.56,1.63,0,29,1,12013,Noun,4.28
work,4,4,4,3,3,2,9,6,5,7,2,3,5,4,5,8,3,4,3,7,5,5,2,4,2,0,3.48,1.5,0,28,1,40699,Verb,4.36
world,3,4,5,3,3,4,7,7,3,6,3,3,4,2,2,4,6,4,3,7,2,4,4,7,3,0,4.36,0.87,0,29,1,23216,Noun,4.12
worse,4,2,3,2,2,8,5,2,2,8,2,2,2,5,2,7,8,4,2,4,2,3,2,3,2,0,1.61,0.92,0,30,1,5002,Adjective,3.52
write,4,2,4,6,4,6,7,6,6,4,2,6,5,3,5,4,3,7,6,5,4,5,4,3,3,0,4.22,1.09,0,28,1,6467,Verb,4.56
writing,9,2,3,2,2,7,2,2,3,2,2,2,2,3,4,2,6,5,2,4,2,2,3,2,4,0,3.7,1.49,0,28,1,2852,Verb,3.16
yet,3,3,2,7,3,3,2,3,5,2,2,4,3,5,3,2,5,2,6,2,2,3,3,3,2,0,1.39,0.83,0,29,1,17428,Adverb,3.2
yield,6,4,4,2,3,5,5,3,2,3,3,3,2,4,3,5,4,2,6,5,5,5,2,3,3,0,2.93,1.51,0,28,1,206,Verb,3.68
young,3,2,2,2,2,3,2,3,2,5,2,4,2,2,2,4,4,3,2,2,2,4,3,3,3,0,3.16,1.46,0,30,1,12402,Adjective,2.72
youth,3,6,6,3,2,2,4,5,2,2,6,2,5,6,3,5,8,2,2,3,2,6,3,2,2,0,3.28,1.34,0,28,1,858,Noun,3.68
zero,2,4,2,3,10,2,8,5,4,2,2,10,5,4,8,2,4,2,6,3,3,2,10,4,2,0,2.86,1.68,0,28,1,1094,Number,4.36
bitter,4,2,3,2,7,3,5,2,5,3,3,6,5,3,3,6,4,3,2,2,2,2,3,2,5,0,2.93,1.53,0,30,1,568,Adjective,3.48
black,3,2,9,5,9,10,2,8,2,4,3,4,3,8,2,2,2,2,10,2,10,4,5,3,2,0,3.76,1.64,0,31,1,8565,Adjective,4.64
block,2,3,2,3,7,3,2,4,2,7,2,3,5,2,2,4,2,5,4,3,3,4,2,3,3,0,4.48,1.09,0,29,1,2067,Noun,3.28
blood,4,3,3,2,5,6,2,2,4,4,5,3,6,2,4,2,10,3,2,10,8,2,10,2,2,0,4.86,0.44,0,29,1,9492,Noun,4.24
blue,2,3,3,2,2,3,2,2,2,2,3,3,3,2,3,2,5,2,3,2,2,2,2,2,2,0,3.76,1.45,0,31,1,5222,Adjective,2.44
board,5,7,2,6,6,4,4,2,3,3,6,2,4,5,4,2,5,4,3,3,6,2,3,2,4,0,4.57,1,1,29,0.965517241,3272,Noun,3.88
body,2,7,3,5,2,6,6,5,5,4,2,4,5,7,5,2,2,3,9,2,4,2,5,4,6,0,4.79,0.49,0,29,1,9972,Noun,4.28
bond,7,2,8,7,7,4,2,3,2,5,2,5,2,2,3,4,5,4,4,2,2,5,6,3,2,0,3.62,1.21,0,29,1,1595,Name,3.92
book,5,7,5,7,7,2,3,5,4,4,3,8,2,2,2,2,3,2,3,2,2,4,6,2,4,0,4.9,0.31,0,29,1,9026,Noun,3.84
border,4,2,2,5,2,6,5,9,5,2,3,9,3,6,5,5,2,4,3,3,2,3,2,7,2,0,4.29,1.12,0,29,1,876,Noun,4.04
bottom,4,2,2,3,2,2,3,3,5,2,2,3,2,3,3,5,3,3,2,2,2,4,2,4,3,0,4.25,1.11,0,29,1,2546,Noun,2.84
bound,3,2,6,2,5,7,4,5,6,2,9,3,2,3,3,2,4,5,5,3,2,2,2,7,6,0,3.43,1.48,0,28,1,940,Verb,4
break,2,2,5,2,3,5,2,2,2,6,4,2,2,3,2,2,3,3,3,2,2,2,2,3,2,0,3.71,1.21,0,28,1,11275,Verb,2.72
bridge,3,2,3,3,3,7,4,2,5,2,4,2,4,2,6,3,3,2,6,3,2,4,4,6,2,0,4.97,0.19,1,29,0.966666667,2331,Noun,3.48
brief,9,2,6,10,2,2,3,4,4,2,3,2,2,7,8,2,2,4,6,3,8,8,2,9,3,0,2.38,1.12,0,30,1,732,Adjective,4.52
bring,2,2,2,5,5,4,2,9,2,3,2,2,5,4,5,6,4,9,3,4,3,2,3,2,3,0,2.55,1.43,0,27,1,16685,Verb,3.72
broad,6,2,3,2,6,4,3,3,3,2,2,2,2,5,2,2,6,6,2,2,2,4,2,2,2,0,2.45,1.43,0,30,1,751,Adjective,3.08
buffer,3,2,4,2,2,2,3,2,2,3,3,4,2,5,2,2,2,3,3,5,2,4,2,4,4,0,2.89,1.4,0,28,1,85,Noun,2.88
build,8,3,3,5,3,4,5,3,4,4,2,5,9,2,5,8,2,3,2,2,10,2,3,2,5,0,3.71,1.46,0,28,1,2452,Verb,4.16
building,2,3,7,5,4,3,2,4,6,10,7,2,6,9,6,5,5,7,3,6,4,2,7,2,4,0,4.64,0.91,0,29,1,5078,Noun,4.84
business,3,2,3,4,4,8,2,2,4,3,2,3,2,2,5,2,5,4,7,4,2,4,6,2,7,0,3.28,1.44,0,28,1,16371,Noun,3.68
but,8,2,4,3,5,2,2,5,3,4,3,5,2,5,2,2,3,3,2,3,3,6,2,9,4,0,2.04,1.34,0,29,1,225291,Conjunction,3.68
buy,2,4,2,2,2,4,3,2,2,3,3,3,2,2,2,2,3,4,3,2,2,2,2,2,2,0,3.35,1.23,0,28,1,9814,Verb,2.48
buyer,2,3,2,5,10,2,9,3,2,4,2,2,2,7,2,2,3,5,5,3,2,2,4,8,2,0,4.36,1.25,0,29,1,264,Noun,3.72
call,3,4,2,5,3,2,9,4,3,2,8,4,5,4,3,3,2,5,6,6,5,5,2,2,4,0,4,1.11,1,28,0.964285714,43931,Verb,4.04
camp,2,2,3,6,2,5,2,2,3,3,2,2,2,6,2,5,3,2,4,3,7,3,10,3,3,0,4.35,1.06,0,29,1,2612,Noun,3.48
campaign,2,2,3,2,2,3,3,2,4,3,2,3,4,3,2,4,2,2,2,2,2,6,3,5,2,0,3,1.33,0,28,1,856,Noun,2.8
capable,9,3,10,2,10,5,3,2,2,3,4,2,6,2,7,3,6,5,2,4,2,2,10,4,2,0,2.21,1.4,0,30,1,1062,Adjective,4.4
capacity,5,5,4,4,5,10,10,6,6,7,6,2,2,8,4,5,5,2,6,4,7,5,3,5,3,0,3.1,1.54,0,28,1,413,Noun,5.16
car,2,6,5,3,6,8,9,2,2,7,10,2,3,4,4,2,3,3,2,5,4,6,4,2,3,0,4.89,0.31,0,29,1,24636,Noun,4.28
care,4,4,2,2,4,5,6,5,2,5,3,6,3,4,3,7,3,8,4,5,3,6,5,6,4,0,2.33,1.14,0,27,1,24748,Verb,4.36
careful,2,9,7,2,10,7,8,5,2,7,3,2,5,2,3,3,2,6,2,8,9,2,2,3,3,0,1.86,1.03,0,30,1,5550,Adjective,4.56
carrier,2,7,2,9,4,2,2,2,2,2,2,4,3,3,3,2,4,2,2,9,2,8,2,2,2,0,4.2,1.15,3,29,0.892857143,326,Noun,3.36
carry,3,2,10,6,2,6,7,2,3,2,4,5,2,3,5,7,2,3,3,2,5,2,5,8,3,0,4.04,1.13,0,28,1,3361,Verb,4.08
case,4,3,5,4,2,2,6,3,6,2,7,5,4,2,2,5,2,3,2,4,6,2,5,2,2,0,3.93,1.28,1,29,0.966666667,14403,Noun,3.6
catch,2,5,2,2,4,3,5,5,2,6,2,3,2,6,4,5,6,5,4,4,4,6,2,6,5,0,4.11,1.29,0,28,1,6911,Verb,4
cause,2,4,3,3,10,3,9,3,2,9,9,2,2,2,3,4,3,3,4,8,2,2,3,4,2,0,2.43,1.4,0,28,1,15812,Noun,4.04
ceiling,2,7,2,2,5,3,5,7,3,3,5,2,2,3,2,2,2,2,5,6,2,2,2,2,3,0,4.85,0.46,0,29,1,426,Noun,3.24
center,2,3,2,5,7,2,9,5,2,2,3,2,2,2,3,2,2,3,5,2,7,5,2,2,2,0,3.85,1.26,0,29,1,2335,Noun,3.32
challenge,9,6,6,3,9,2,2,2,5,5,2,2,7,5,2,5,2,4,4,2,7,4,5,6,4,0,2.11,1.31,0,28,1,1013,Noun,4.4
chance,5,2,3,4,10,10,7,10,2,2,6,2,2,2,5,3,3,2,2,2,3,4,10,2,5,0,1.64,0.99,1,28,0.965517241,12303,Noun,4.32
change,3,4,5,2,2,4,4,6,8,2,2,2,3,2,3,2,3,3,4,5,2,3,3,2,3,0,2.89,1.57,0,28,1,12258,Verb,3.28
channel,3,4,4,5,3,4,2,5,5,6,6,6,4,6,2,5,3,2,3,7,2,2,3,2,2,0,4.18,1.16,1,29,0.965517241,1245,Noun,3.84
chapter,4,2,2,3,2,2,3,5,6,2,3,4,4,2,2,2,3,5,7,2,2,3,7,3,5,0,3.43,1.26,0,29,1,604,Noun,3.4
character,2,2,5,7,6,2,3,10,8,2,10,8,7,2,9,4,6,9,10,9,10,8,2,8,10,0,2.93,1.66,0,28,1,1946,Noun,6.36
charge,2,9,8,10,4,2,10,10,2,2,7,2,2,2,7,3,5,7,8,2,2,6,5,8,3,0,2.96,1.2,0,28,1,4559,Noun,5.12
check,6,3,2,5,2,2,2,3,4,4,4,3,3,4,2,2,4,4,4,3,3,3,5,2,5,0,4.11,1.34,0,28,1,14228,Verb,3.36
chemical,8,8,8,10,5,9,7,9,3,2,9,8,7,4,4,6,8,9,8,10,5,5,6,4,9,0,3.86,1.24,0,31,1,579,Adjective,6.84
chief,2,2,2,3,2,2,2,5,7,2,3,2,3,2,2,8,2,8,5,2,2,2,3,2,3,0,4.26,1.13,0,29,1,3973,Noun,3.12
choose,4,2,3,4,6,5,7,2,2,4,6,2,3,4,5,2,9,4,2,2,2,3,2,8,4,0,2.62,1.45,0,27,1,2451,Verb,3.88
church,9,3,5,4,4,4,9,10,2,5,7,10,4,2,7,2,2,2,2,9,4,2,4,4,2,0,4.9,0.41,0,29,1,3553,Noun,4.72
circle,2,3,4,4,4,3,4,2,2,4,3,2,2,5,2,2,3,6,2,2,4,3,3,2,4,0,4.44,0.97,0,29,1,1097,Noun,3.08
city,8,2,2,4,3,8,6,2,6,2,2,5,2,3,2,7,3,2,2,6,2,9,6,6,7,0,4.79,0.57,1,29,0.965517241,8624,Noun,4.28
civil,5,5,4,3,6,2,6,7,2,4,2,5,3,3,5,5,2,2,4,3,2,4,2,2,2,0,2.07,1.33,0,30,1,813,Adjective,3.6
claim,9,2,9,3,4,6,3,2,4,2,2,4,2,8,10,6,3,2,9,3,8,4,8,6,3,0,2.96,1.48,0,28,1,1295,Verb,4.88
class,4,4,5,2,10,10,9,2,7,2,7,6,2,4,3,8,2,5,3,4,3,6,2,9,4,0,3.85,1.32,0,29,1,5985,Noun,4.92
clause,6,4,5,5,3,4,2,3,9,2,2,6,2,2,5,2,6,3,6,6,5,4,5,4,2,0,2.73,1.48,0,28,1,143,Noun,4.12
clean,2,4,9,5,2,2,7,9,6,2,2,9,2,3,6,3,4,8,4,5,5,2,2,3,3,0,3.07,1.41,0,30,1,6183,Adjective,4.36
clear,2,7,3,5,2,5,5,7,3,3,2,4,8,3,2,10,4,3,2,8,3,4,9,4,4,0,3.55,1.3,0,31,1,8763,Adjective,4.48
climate,2,4,3,2,2,3,3,2,3,2,2,4,5,5,3,6,2,9,3,5,8,4,2,4,5,0,3.5,1.48,0,29,1,180,Noun,3.72
close,7,2,2,10,6,5,2,2,4,5,7,2,7,2,4,2,2,4,8,2,7,3,3,2,2,0,3.2,1.32,0,30,1,11191,Adjective,4.08
closed,2,3,2,9,2,2,2,2,3,4,3,2,2,7,10,3,2,8,3,2,6,3,10,5,2,0,3.37,1.5,0,28,1,2758,Verb,3.96
